drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB00404,1.146064080127386e-05,4.9407910988889725,90,Alprazolam,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB00404|P30536,,
DB00404,1.146064080127386e-05,4.9407910988889725,90,Alprazolam,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB00404|P35372,,
DB00404,1.146064080127386e-05,4.9407910988889725,90,Alprazolam,N05,Psycholeptics ,P25101,EDNRA,ENSG00000151617,DB00404|P25101,,
DB00404,1.146064080127386e-05,4.9407910988889725,90,Alprazolam,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB00404|P03372,,
DB00404,1.146064080127386e-05,4.9407910988889725,90,Alprazolam,N05,Psycholeptics ,P34903,GABRA3,ENSG00000011677,DB00404|P34903,target_positiveEffect,"positive allosteric modulator, ligand"
DB00404,1.146064080127386e-05,4.9407910988889725,90,Alprazolam,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB00404|Q02750,,
DB00404,1.146064080127386e-05,4.9407910988889725,90,Alprazolam,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB00404|P07437,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P30536,TSPO,ENSG00000100300,DB00255|P30536,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P35372,OPRM1,ENSG00000112038,DB00255|P35372,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P25101,EDNRA,ENSG00000151617,DB00255|P25101,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P03372,ESR1,ENSG00000091831,DB00255|P03372,target_positiveEffect,agonist
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P34903,GABRA3,ENSG00000011677,DB00255|P34903,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,Q02750,MAP2K1,ENSG00000169032,DB00255|Q02750,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P07437,TUBB,ENSG00000196230,DB00255|P07437,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P30536,TSPO,ENSG00000100300,DB00255|P30536,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P35372,OPRM1,ENSG00000112038,DB00255|P35372,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P25101,EDNRA,ENSG00000151617,DB00255|P25101,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P03372,ESR1,ENSG00000091831,DB00255|P03372,target_positiveEffect,agonist
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P34903,GABRA3,ENSG00000011677,DB00255|P34903,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,Q02750,MAP2K1,ENSG00000169032,DB00255|Q02750,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P07437,TUBB,ENSG00000196230,DB00255|P07437,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,L02,Endocrine therapy ,P30536,TSPO,ENSG00000100300,DB00255|P30536,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,L02,Endocrine therapy ,P35372,OPRM1,ENSG00000112038,DB00255|P35372,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,L02,Endocrine therapy ,P25101,EDNRA,ENSG00000151617,DB00255|P25101,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,L02,Endocrine therapy ,P03372,ESR1,ENSG00000091831,DB00255|P03372,target_positiveEffect,agonist
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,L02,Endocrine therapy ,P34903,GABRA3,ENSG00000011677,DB00255|P34903,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,L02,Endocrine therapy ,Q02750,MAP2K1,ENSG00000169032,DB00255|Q02750,,
DB00255,1.1342880864815418e-05,4.945276629323513,91,Diethylstilbestrol,L02,Endocrine therapy ,P07437,TUBB,ENSG00000196230,DB00255|P07437,,
DB00502,1.1333469976612845e-05,4.945637101524654,92,Haloperidol,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB00502|P30536,,
DB00502,1.1333469976612845e-05,4.945637101524654,92,Haloperidol,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB00502|P35372,,
DB00502,1.1333469976612845e-05,4.945637101524654,92,Haloperidol,N05,Psycholeptics ,P25101,EDNRA,ENSG00000151617,DB00502|P25101,,
DB00502,1.1333469976612845e-05,4.945637101524654,92,Haloperidol,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB00502|P03372,,
DB00502,1.1333469976612845e-05,4.945637101524654,92,Haloperidol,N05,Psycholeptics ,P34903,GABRA3,ENSG00000011677,DB00502|P34903,,
DB00502,1.1333469976612845e-05,4.945637101524654,92,Haloperidol,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB00502|Q02750,,
DB00502,1.1333469976612845e-05,4.945637101524654,92,Haloperidol,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB00502|P07437,,
DB03017,1.132690334650264e-05,4.945888805347951,93,,,,P30536,TSPO,ENSG00000100300,DB03017|P30536,,
DB03017,1.132690334650264e-05,4.945888805347951,93,,,,P35372,OPRM1,ENSG00000112038,DB03017|P35372,,
DB03017,1.132690334650264e-05,4.945888805347951,93,,,,P25101,EDNRA,ENSG00000151617,DB03017|P25101,,
DB03017,1.132690334650264e-05,4.945888805347951,93,,,,P03372,ESR1,ENSG00000091831,DB03017|P03372,,
DB03017,1.132690334650264e-05,4.945888805347951,93,,,,P34903,GABRA3,ENSG00000011677,DB03017|P34903,,
DB03017,1.132690334650264e-05,4.945888805347951,93,,,,Q02750,MAP2K1,ENSG00000169032,DB03017|Q02750,,
DB03017,1.132690334650264e-05,4.945888805347951,93,,,,P07437,TUBB,ENSG00000196230,DB03017|P07437,,
DB14028,1.1319719832590408e-05,4.946164321969809,94,Nordazepam,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB14028|P30536,,
DB14028,1.1319719832590408e-05,4.946164321969809,94,Nordazepam,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB14028|P35372,,
DB14028,1.1319719832590408e-05,4.946164321969809,94,Nordazepam,N05,Psycholeptics ,P25101,EDNRA,ENSG00000151617,DB14028|P25101,,
DB14028,1.1319719832590408e-05,4.946164321969809,94,Nordazepam,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB14028|P03372,,
DB14028,1.1319719832590408e-05,4.946164321969809,94,Nordazepam,N05,Psycholeptics ,P34903,GABRA3,ENSG00000011677,DB14028|P34903,target_positiveEffect,"positive allosteric modulator, ligand"
DB14028,1.1319719832590408e-05,4.946164321969809,94,Nordazepam,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB14028|Q02750,,
DB14028,1.1319719832590408e-05,4.946164321969809,94,Nordazepam,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB14028|P07437,,
DB00897,1.129119469456786e-05,4.947260103973322,95,Triazolam,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB00897|P30536,,
DB00897,1.129119469456786e-05,4.947260103973322,95,Triazolam,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB00897|P35372,,
DB00897,1.129119469456786e-05,4.947260103973322,95,Triazolam,N05,Psycholeptics ,P25101,EDNRA,ENSG00000151617,DB00897|P25101,,
DB00897,1.129119469456786e-05,4.947260103973322,95,Triazolam,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB00897|P03372,,
DB00897,1.129119469456786e-05,4.947260103973322,95,Triazolam,N05,Psycholeptics ,P34903,GABRA3,ENSG00000011677,DB00897|P34903,target_positiveEffect,"positive allosteric modulator, ligand"
DB00897,1.129119469456786e-05,4.947260103973322,95,Triazolam,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB00897|Q02750,,
DB00897,1.129119469456786e-05,4.947260103973322,95,Triazolam,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB00897|P07437,,
DB03344,1.1287060526343132e-05,4.947419146064906,96,,,,P30536,TSPO,ENSG00000100300,DB03344|P30536,,
DB03344,1.1287060526343132e-05,4.947419146064906,96,,,,P35372,OPRM1,ENSG00000112038,DB03344|P35372,,
DB03344,1.1287060526343132e-05,4.947419146064906,96,,,,P25101,EDNRA,ENSG00000151617,DB03344|P25101,,
DB03344,1.1287060526343132e-05,4.947419146064906,96,,,,P03372,ESR1,ENSG00000091831,DB03344|P03372,,
DB03344,1.1287060526343132e-05,4.947419146064906,96,,,,P34903,GABRA3,ENSG00000011677,DB03344|P34903,,
DB03344,1.1287060526343132e-05,4.947419146064906,96,,,,Q02750,MAP2K1,ENSG00000169032,DB03344|Q02750,,
DB03344,1.1287060526343132e-05,4.947419146064906,96,,,,P07437,TUBB,ENSG00000196230,DB03344|P07437,,
DB01154,1.122837921683746e-05,4.949682928331965,97,,,,P30536,TSPO,ENSG00000100300,DB01154|P30536,,
DB01154,1.122837921683746e-05,4.949682928331965,97,,,,P35372,OPRM1,ENSG00000112038,DB01154|P35372,,
DB01154,1.122837921683746e-05,4.949682928331965,97,,,,P25101,EDNRA,ENSG00000151617,DB01154|P25101,,
DB01154,1.122837921683746e-05,4.949682928331965,97,,,,P03372,ESR1,ENSG00000091831,DB01154|P03372,,
DB01154,1.122837921683746e-05,4.949682928331965,97,,,,P34903,GABRA3,ENSG00000011677,DB01154|P34903,,
DB01154,1.122837921683746e-05,4.949682928331965,97,,,,Q02750,MAP2K1,ENSG00000169032,DB01154|Q02750,,
DB01154,1.122837921683746e-05,4.949682928331965,97,,,,P07437,TUBB,ENSG00000196230,DB01154|P07437,,
DB01595,1.1137143417284288e-05,4.953226187725878,98,Nitrazepam,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB01595|P30536,,
DB01595,1.1137143417284288e-05,4.953226187725878,98,Nitrazepam,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB01595|P35372,,
DB01595,1.1137143417284288e-05,4.953226187725878,98,Nitrazepam,N05,Psycholeptics ,P25101,EDNRA,ENSG00000151617,DB01595|P25101,,
DB01595,1.1137143417284288e-05,4.953226187725878,98,Nitrazepam,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB01595|P03372,,
DB01595,1.1137143417284288e-05,4.953226187725878,98,Nitrazepam,N05,Psycholeptics ,P34903,GABRA3,ENSG00000011677,DB01595|P34903,target_positiveEffect,"positive allosteric modulator, ligand"
DB01595,1.1137143417284288e-05,4.953226187725878,98,Nitrazepam,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB01595|Q02750,,
DB01595,1.1137143417284288e-05,4.953226187725878,98,Nitrazepam,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB01595|P07437,,
DB00231,1.1135926123432896e-05,4.953273658866044,99,Temazepam,N05,Psycholeptics ,P30536,TSPO,ENSG00000100300,DB00231|P30536,,
DB00231,1.1135926123432896e-05,4.953273658866044,99,Temazepam,N05,Psycholeptics ,P35372,OPRM1,ENSG00000112038,DB00231|P35372,,
DB00231,1.1135926123432896e-05,4.953273658866044,99,Temazepam,N05,Psycholeptics ,P25101,EDNRA,ENSG00000151617,DB00231|P25101,,
DB00231,1.1135926123432896e-05,4.953273658866044,99,Temazepam,N05,Psycholeptics ,P03372,ESR1,ENSG00000091831,DB00231|P03372,,
DB00231,1.1135926123432896e-05,4.953273658866044,99,Temazepam,N05,Psycholeptics ,P34903,GABRA3,ENSG00000011677,DB00231|P34903,target_positiveEffect,"positive allosteric modulator, ligand"
DB00231,1.1135926123432896e-05,4.953273658866044,99,Temazepam,N05,Psycholeptics ,Q02750,MAP2K1,ENSG00000169032,DB00231|Q02750,,
DB00231,1.1135926123432896e-05,4.953273658866044,99,Temazepam,N05,Psycholeptics ,P07437,TUBB,ENSG00000196230,DB00231|P07437,,
DB01068,1.1131981427934276e-05,4.953427526893545,100,Clonazepam,N03,Antiepileptics ,P30536,TSPO,ENSG00000100300,DB01068|P30536,,
DB01068,1.1131981427934276e-05,4.953427526893545,100,Clonazepam,N03,Antiepileptics ,P35372,OPRM1,ENSG00000112038,DB01068|P35372,,
DB01068,1.1131981427934276e-05,4.953427526893545,100,Clonazepam,N03,Antiepileptics ,P25101,EDNRA,ENSG00000151617,DB01068|P25101,,
DB01068,1.1131981427934276e-05,4.953427526893545,100,Clonazepam,N03,Antiepileptics ,P03372,ESR1,ENSG00000091831,DB01068|P03372,,
DB01068,1.1131981427934276e-05,4.953427526893545,100,Clonazepam,N03,Antiepileptics ,P34903,GABRA3,ENSG00000011677,DB01068|P34903,target_positiveEffect,"positive allosteric modulator, ligand"
DB01068,1.1131981427934276e-05,4.953427526893545,100,Clonazepam,N03,Antiepileptics ,Q02750,MAP2K1,ENSG00000169032,DB01068|Q02750,,
DB01068,1.1131981427934276e-05,4.953427526893545,100,Clonazepam,N03,Antiepileptics ,P07437,TUBB,ENSG00000196230,DB01068|P07437,,
