drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB00477,1.2080505017538464e-05,4.917914909941231,56,Chlorpromazine,N05,Psycholeptics ,Q8WUI4,HDAC7,ENSG00000061273,DB00477|Q8WUI4,,
DB00477,1.2080505017538464e-05,4.917914909941231,56,Chlorpromazine,N05,Psycholeptics ,O15379,HDAC3,ENSG00000171720,DB00477|O15379,,
DB00477,1.2080505017538464e-05,4.917914909941231,56,Chlorpromazine,N05,Psycholeptics ,Q9UKV0,HDAC9,ENSG00000048052,DB00477|Q9UKV0,,
DB00477,1.2080505017538464e-05,4.917914909941231,56,Chlorpromazine,N05,Psycholeptics ,P12931,SRC,ENSG00000197122,DB00477|P12931,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,A01,Stomatological preparations ,Q13547,HDAC1,ENSG00000116478,DB00257|Q13547,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,A01,Stomatological preparations ,Q9UQL6,HDAC5,ENSG00000108840,DB00257|Q9UQL6,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,A01,Stomatological preparations ,Q92769,HDAC2,ENSG00000196591,DB00257|Q92769,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,A01,Stomatological preparations ,P09884,POLA1,ENSG00000101868,DB00257|P09884,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,A01,Stomatological preparations ,P12268,IMPDH2,ENSG00000178035,DB00257|P12268,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,A01,Stomatological preparations ,P07947,YES1,ENSG00000176105,DB00257|P07947,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,A01,Stomatological preparations ,P06241,FYN,ENSG00000010810,DB00257|P06241,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,A01,Stomatological preparations ,P56524,HDAC4,ENSG00000068024,DB00257|P56524,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,A01,Stomatological preparations ,Q8WUI4,HDAC7,ENSG00000061273,DB00257|Q8WUI4,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,A01,Stomatological preparations ,O15379,HDAC3,ENSG00000171720,DB00257|O15379,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,A01,Stomatological preparations ,Q9UKV0,HDAC9,ENSG00000048052,DB00257|Q9UKV0,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,A01,Stomatological preparations ,P12931,SRC,ENSG00000197122,DB00257|P12931,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,D01,Antifungals for dermatological use ,Q13547,HDAC1,ENSG00000116478,DB00257|Q13547,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,D01,Antifungals for dermatological use ,Q9UQL6,HDAC5,ENSG00000108840,DB00257|Q9UQL6,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,D01,Antifungals for dermatological use ,Q92769,HDAC2,ENSG00000196591,DB00257|Q92769,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,D01,Antifungals for dermatological use ,P09884,POLA1,ENSG00000101868,DB00257|P09884,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,D01,Antifungals for dermatological use ,P12268,IMPDH2,ENSG00000178035,DB00257|P12268,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,D01,Antifungals for dermatological use ,P07947,YES1,ENSG00000176105,DB00257|P07947,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,D01,Antifungals for dermatological use ,P06241,FYN,ENSG00000010810,DB00257|P06241,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,D01,Antifungals for dermatological use ,P56524,HDAC4,ENSG00000068024,DB00257|P56524,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,D01,Antifungals for dermatological use ,Q8WUI4,HDAC7,ENSG00000061273,DB00257|Q8WUI4,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,D01,Antifungals for dermatological use ,O15379,HDAC3,ENSG00000171720,DB00257|O15379,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,D01,Antifungals for dermatological use ,Q9UKV0,HDAC9,ENSG00000048052,DB00257|Q9UKV0,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,D01,Antifungals for dermatological use ,P12931,SRC,ENSG00000197122,DB00257|P12931,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,Q13547,HDAC1,ENSG00000116478,DB00257|Q13547,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,Q9UQL6,HDAC5,ENSG00000108840,DB00257|Q9UQL6,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,Q92769,HDAC2,ENSG00000196591,DB00257|Q92769,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P09884,POLA1,ENSG00000101868,DB00257|P09884,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P12268,IMPDH2,ENSG00000178035,DB00257|P12268,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P07947,YES1,ENSG00000176105,DB00257|P07947,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P06241,FYN,ENSG00000010810,DB00257|P06241,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P56524,HDAC4,ENSG00000068024,DB00257|P56524,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,Q8WUI4,HDAC7,ENSG00000061273,DB00257|Q8WUI4,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,O15379,HDAC3,ENSG00000171720,DB00257|O15379,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,Q9UKV0,HDAC9,ENSG00000048052,DB00257|Q9UKV0,,
DB00257,1.036647295790137e-05,4.9843689808793705,57,Clotrimazole,G01,Gynecological antiinfectives and antiseptics ,P12931,SRC,ENSG00000197122,DB00257|P12931,,
DB00637,9.542224195727654e-06,5.020350383855111,58,Astemizole,R06,Antihistamines for systemic use ,Q13547,HDAC1,ENSG00000116478,DB00637|Q13547,,
DB00637,9.542224195727654e-06,5.020350383855111,58,Astemizole,R06,Antihistamines for systemic use ,Q9UQL6,HDAC5,ENSG00000108840,DB00637|Q9UQL6,,
DB00637,9.542224195727654e-06,5.020350383855111,58,Astemizole,R06,Antihistamines for systemic use ,Q92769,HDAC2,ENSG00000196591,DB00637|Q92769,,
DB00637,9.542224195727654e-06,5.020350383855111,58,Astemizole,R06,Antihistamines for systemic use ,P09884,POLA1,ENSG00000101868,DB00637|P09884,,
DB00637,9.542224195727654e-06,5.020350383855111,58,Astemizole,R06,Antihistamines for systemic use ,P12268,IMPDH2,ENSG00000178035,DB00637|P12268,,
DB00637,9.542224195727654e-06,5.020350383855111,58,Astemizole,R06,Antihistamines for systemic use ,P07947,YES1,ENSG00000176105,DB00637|P07947,,
DB00637,9.542224195727654e-06,5.020350383855111,58,Astemizole,R06,Antihistamines for systemic use ,P06241,FYN,ENSG00000010810,DB00637|P06241,,
DB00637,9.542224195727654e-06,5.020350383855111,58,Astemizole,R06,Antihistamines for systemic use ,P56524,HDAC4,ENSG00000068024,DB00637|P56524,,
DB00637,9.542224195727654e-06,5.020350383855111,58,Astemizole,R06,Antihistamines for systemic use ,Q8WUI4,HDAC7,ENSG00000061273,DB00637|Q8WUI4,,
DB00637,9.542224195727654e-06,5.020350383855111,58,Astemizole,R06,Antihistamines for systemic use ,O15379,HDAC3,ENSG00000171720,DB00637|O15379,,
DB00637,9.542224195727654e-06,5.020350383855111,58,Astemizole,R06,Antihistamines for systemic use ,Q9UKV0,HDAC9,ENSG00000048052,DB00637|Q9UKV0,,
DB00637,9.542224195727654e-06,5.020350383855111,58,Astemizole,R06,Antihistamines for systemic use ,P12931,SRC,ENSG00000197122,DB00637|P12931,,
DB00171,9.354519523183622e-06,5.028978514287848,59,,,,Q13547,HDAC1,ENSG00000116478,DB00171|Q13547,,
DB00171,9.354519523183622e-06,5.028978514287848,59,,,,Q9UQL6,HDAC5,ENSG00000108840,DB00171|Q9UQL6,,
DB00171,9.354519523183622e-06,5.028978514287848,59,,,,Q92769,HDAC2,ENSG00000196591,DB00171|Q92769,,
DB00171,9.354519523183622e-06,5.028978514287848,59,,,,P09884,POLA1,ENSG00000101868,DB00171|P09884,,
DB00171,9.354519523183622e-06,5.028978514287848,59,,,,P12268,IMPDH2,ENSG00000178035,DB00171|P12268,,
DB00171,9.354519523183622e-06,5.028978514287848,59,,,,P07947,YES1,ENSG00000176105,DB00171|P07947,,
DB00171,9.354519523183622e-06,5.028978514287848,59,,,,P06241,FYN,ENSG00000010810,DB00171|P06241,,
DB00171,9.354519523183622e-06,5.028978514287848,59,,,,P56524,HDAC4,ENSG00000068024,DB00171|P56524,,
DB00171,9.354519523183622e-06,5.028978514287848,59,,,,Q8WUI4,HDAC7,ENSG00000061273,DB00171|Q8WUI4,,
DB00171,9.354519523183622e-06,5.028978514287848,59,,,,O15379,HDAC3,ENSG00000171720,DB00171|O15379,,
DB00171,9.354519523183622e-06,5.028978514287848,59,,,,Q9UKV0,HDAC9,ENSG00000048052,DB00171|Q9UKV0,,
DB00171,9.354519523183622e-06,5.028978514287848,59,,,,P12931,SRC,ENSG00000197122,DB00171|P12931,,
DB12695,9.111387725413588e-06,5.040415472029091,60,,,,Q13547,HDAC1,ENSG00000116478,DB12695|Q13547,,
DB12695,9.111387725413588e-06,5.040415472029091,60,,,,Q9UQL6,HDAC5,ENSG00000108840,DB12695|Q9UQL6,,
DB12695,9.111387725413588e-06,5.040415472029091,60,,,,Q92769,HDAC2,ENSG00000196591,DB12695|Q92769,,
DB12695,9.111387725413588e-06,5.040415472029091,60,,,,P09884,POLA1,ENSG00000101868,DB12695|P09884,,
DB12695,9.111387725413588e-06,5.040415472029091,60,,,,P12268,IMPDH2,ENSG00000178035,DB12695|P12268,,
DB12695,9.111387725413588e-06,5.040415472029091,60,,,,P07947,YES1,ENSG00000176105,DB12695|P07947,,
DB12695,9.111387725413588e-06,5.040415472029091,60,,,,P06241,FYN,ENSG00000010810,DB12695|P06241,,
DB12695,9.111387725413588e-06,5.040415472029091,60,,,,P56524,HDAC4,ENSG00000068024,DB12695|P56524,,
DB12695,9.111387725413588e-06,5.040415472029091,60,,,,Q8WUI4,HDAC7,ENSG00000061273,DB12695|Q8WUI4,,
DB12695,9.111387725413588e-06,5.040415472029091,60,,,,O15379,HDAC3,ENSG00000171720,DB12695|O15379,,
DB12695,9.111387725413588e-06,5.040415472029091,60,,,,Q9UKV0,HDAC9,ENSG00000048052,DB12695|Q9UKV0,,
DB12695,9.111387725413588e-06,5.040415472029091,60,,,,P12931,SRC,ENSG00000197122,DB12695|P12931,,
DB00279,8.940493441586811e-06,5.048638511064886,61,,,,Q13547,HDAC1,ENSG00000116478,DB00279|Q13547,,
DB00279,8.940493441586811e-06,5.048638511064886,61,,,,Q9UQL6,HDAC5,ENSG00000108840,DB00279|Q9UQL6,,
DB00279,8.940493441586811e-06,5.048638511064886,61,,,,Q92769,HDAC2,ENSG00000196591,DB00279|Q92769,,
DB00279,8.940493441586811e-06,5.048638511064886,61,,,,P09884,POLA1,ENSG00000101868,DB00279|P09884,,
DB00279,8.940493441586811e-06,5.048638511064886,61,,,,P12268,IMPDH2,ENSG00000178035,DB00279|P12268,,
DB00279,8.940493441586811e-06,5.048638511064886,61,,,,P07947,YES1,ENSG00000176105,DB00279|P07947,,
DB00279,8.940493441586811e-06,5.048638511064886,61,,,,P06241,FYN,ENSG00000010810,DB00279|P06241,,
DB00279,8.940493441586811e-06,5.048638511064886,61,,,,P56524,HDAC4,ENSG00000068024,DB00279|P56524,,
DB00279,8.940493441586811e-06,5.048638511064886,61,,,,Q8WUI4,HDAC7,ENSG00000061273,DB00279|Q8WUI4,,
DB00279,8.940493441586811e-06,5.048638511064886,61,,,,O15379,HDAC3,ENSG00000171720,DB00279|O15379,,
DB00279,8.940493441586811e-06,5.048638511064886,61,,,,Q9UKV0,HDAC9,ENSG00000048052,DB00279|Q9UKV0,,
DB00279,8.940493441586811e-06,5.048638511064886,61,,,,P12931,SRC,ENSG00000197122,DB00279|P12931,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,D01,Antifungals for dermatological use ,Q13547,HDAC1,ENSG00000116478,DB01127|Q13547,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,D01,Antifungals for dermatological use ,Q9UQL6,HDAC5,ENSG00000108840,DB01127|Q9UQL6,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,D01,Antifungals for dermatological use ,Q92769,HDAC2,ENSG00000196591,DB01127|Q92769,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,D01,Antifungals for dermatological use ,P09884,POLA1,ENSG00000101868,DB01127|P09884,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,D01,Antifungals for dermatological use ,P12268,IMPDH2,ENSG00000178035,DB01127|P12268,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,D01,Antifungals for dermatological use ,P07947,YES1,ENSG00000176105,DB01127|P07947,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,D01,Antifungals for dermatological use ,P06241,FYN,ENSG00000010810,DB01127|P06241,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,D01,Antifungals for dermatological use ,P56524,HDAC4,ENSG00000068024,DB01127|P56524,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,D01,Antifungals for dermatological use ,Q8WUI4,HDAC7,ENSG00000061273,DB01127|Q8WUI4,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,D01,Antifungals for dermatological use ,O15379,HDAC3,ENSG00000171720,DB01127|O15379,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,D01,Antifungals for dermatological use ,Q9UKV0,HDAC9,ENSG00000048052,DB01127|Q9UKV0,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,D01,Antifungals for dermatological use ,P12931,SRC,ENSG00000197122,DB01127|P12931,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,G01,Gynecological antiinfectives and antiseptics ,Q13547,HDAC1,ENSG00000116478,DB01127|Q13547,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,G01,Gynecological antiinfectives and antiseptics ,Q9UQL6,HDAC5,ENSG00000108840,DB01127|Q9UQL6,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,G01,Gynecological antiinfectives and antiseptics ,Q92769,HDAC2,ENSG00000196591,DB01127|Q92769,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,G01,Gynecological antiinfectives and antiseptics ,P09884,POLA1,ENSG00000101868,DB01127|P09884,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,G01,Gynecological antiinfectives and antiseptics ,P12268,IMPDH2,ENSG00000178035,DB01127|P12268,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,G01,Gynecological antiinfectives and antiseptics ,P07947,YES1,ENSG00000176105,DB01127|P07947,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,G01,Gynecological antiinfectives and antiseptics ,P06241,FYN,ENSG00000010810,DB01127|P06241,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,G01,Gynecological antiinfectives and antiseptics ,P56524,HDAC4,ENSG00000068024,DB01127|P56524,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,G01,Gynecological antiinfectives and antiseptics ,Q8WUI4,HDAC7,ENSG00000061273,DB01127|Q8WUI4,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,G01,Gynecological antiinfectives and antiseptics ,O15379,HDAC3,ENSG00000171720,DB01127|O15379,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,G01,Gynecological antiinfectives and antiseptics ,Q9UKV0,HDAC9,ENSG00000048052,DB01127|Q9UKV0,,
DB01127,8.839312842577726e-06,5.053581495199159,62,Econazole,G01,Gynecological antiinfectives and antiseptics ,P12931,SRC,ENSG00000197122,DB01127|P12931,,
DB00623,8.592842157353268e-06,5.065863165726444,63,Fluphenazine,N05,Psycholeptics ,Q13547,HDAC1,ENSG00000116478,DB00623|Q13547,,
DB00623,8.592842157353268e-06,5.065863165726444,63,Fluphenazine,N05,Psycholeptics ,Q9UQL6,HDAC5,ENSG00000108840,DB00623|Q9UQL6,,
DB00623,8.592842157353268e-06,5.065863165726444,63,Fluphenazine,N05,Psycholeptics ,Q92769,HDAC2,ENSG00000196591,DB00623|Q92769,,
DB00623,8.592842157353268e-06,5.065863165726444,63,Fluphenazine,N05,Psycholeptics ,P09884,POLA1,ENSG00000101868,DB00623|P09884,,
DB00623,8.592842157353268e-06,5.065863165726444,63,Fluphenazine,N05,Psycholeptics ,P12268,IMPDH2,ENSG00000178035,DB00623|P12268,,
DB00623,8.592842157353268e-06,5.065863165726444,63,Fluphenazine,N05,Psycholeptics ,P07947,YES1,ENSG00000176105,DB00623|P07947,,
DB00623,8.592842157353268e-06,5.065863165726444,63,Fluphenazine,N05,Psycholeptics ,P06241,FYN,ENSG00000010810,DB00623|P06241,,
DB00623,8.592842157353268e-06,5.065863165726444,63,Fluphenazine,N05,Psycholeptics ,P56524,HDAC4,ENSG00000068024,DB00623|P56524,,
DB00623,8.592842157353268e-06,5.065863165726444,63,Fluphenazine,N05,Psycholeptics ,Q8WUI4,HDAC7,ENSG00000061273,DB00623|Q8WUI4,,
DB00623,8.592842157353268e-06,5.065863165726444,63,Fluphenazine,N05,Psycholeptics ,O15379,HDAC3,ENSG00000171720,DB00623|O15379,,
DB00623,8.592842157353268e-06,5.065863165726444,63,Fluphenazine,N05,Psycholeptics ,Q9UKV0,HDAC9,ENSG00000048052,DB00623|Q9UKV0,,
DB00623,8.592842157353268e-06,5.065863165726444,63,Fluphenazine,N05,Psycholeptics ,P12931,SRC,ENSG00000197122,DB00623|P12931,,
DB00679,8.252279135828258e-06,5.083426090308723,64,Thioridazine,N05,Psycholeptics ,Q13547,HDAC1,ENSG00000116478,DB00679|Q13547,,
DB00679,8.252279135828258e-06,5.083426090308723,64,Thioridazine,N05,Psycholeptics ,Q9UQL6,HDAC5,ENSG00000108840,DB00679|Q9UQL6,,
DB00679,8.252279135828258e-06,5.083426090308723,64,Thioridazine,N05,Psycholeptics ,Q92769,HDAC2,ENSG00000196591,DB00679|Q92769,,
DB00679,8.252279135828258e-06,5.083426090308723,64,Thioridazine,N05,Psycholeptics ,P09884,POLA1,ENSG00000101868,DB00679|P09884,,
DB00679,8.252279135828258e-06,5.083426090308723,64,Thioridazine,N05,Psycholeptics ,P12268,IMPDH2,ENSG00000178035,DB00679|P12268,,
DB00679,8.252279135828258e-06,5.083426090308723,64,Thioridazine,N05,Psycholeptics ,P07947,YES1,ENSG00000176105,DB00679|P07947,,
DB00679,8.252279135828258e-06,5.083426090308723,64,Thioridazine,N05,Psycholeptics ,P06241,FYN,ENSG00000010810,DB00679|P06241,,
DB00679,8.252279135828258e-06,5.083426090308723,64,Thioridazine,N05,Psycholeptics ,P56524,HDAC4,ENSG00000068024,DB00679|P56524,,
DB00679,8.252279135828258e-06,5.083426090308723,64,Thioridazine,N05,Psycholeptics ,Q8WUI4,HDAC7,ENSG00000061273,DB00679|Q8WUI4,,
DB00679,8.252279135828258e-06,5.083426090308723,64,Thioridazine,N05,Psycholeptics ,O15379,HDAC3,ENSG00000171720,DB00679|O15379,,
DB00679,8.252279135828258e-06,5.083426090308723,64,Thioridazine,N05,Psycholeptics ,Q9UKV0,HDAC9,ENSG00000048052,DB00679|Q9UKV0,,
DB00679,8.252279135828258e-06,5.083426090308723,64,Thioridazine,N05,Psycholeptics ,P12931,SRC,ENSG00000197122,DB00679|P12931,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,Q13547,HDAC1,ENSG00000116478,DB00255|Q13547,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,Q9UQL6,HDAC5,ENSG00000108840,DB00255|Q9UQL6,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,Q92769,HDAC2,ENSG00000196591,DB00255|Q92769,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P09884,POLA1,ENSG00000101868,DB00255|P09884,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P12268,IMPDH2,ENSG00000178035,DB00255|P12268,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P07947,YES1,ENSG00000176105,DB00255|P07947,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P06241,FYN,ENSG00000010810,DB00255|P06241,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P56524,HDAC4,ENSG00000068024,DB00255|P56524,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,Q8WUI4,HDAC7,ENSG00000061273,DB00255|Q8WUI4,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,O15379,HDAC3,ENSG00000171720,DB00255|O15379,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,Q9UKV0,HDAC9,ENSG00000048052,DB00255|Q9UKV0,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P12931,SRC,ENSG00000197122,DB00255|P12931,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,Q13547,HDAC1,ENSG00000116478,DB00255|Q13547,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,Q9UQL6,HDAC5,ENSG00000108840,DB00255|Q9UQL6,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,Q92769,HDAC2,ENSG00000196591,DB00255|Q92769,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P09884,POLA1,ENSG00000101868,DB00255|P09884,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P12268,IMPDH2,ENSG00000178035,DB00255|P12268,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P07947,YES1,ENSG00000176105,DB00255|P07947,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P06241,FYN,ENSG00000010810,DB00255|P06241,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P56524,HDAC4,ENSG00000068024,DB00255|P56524,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,Q8WUI4,HDAC7,ENSG00000061273,DB00255|Q8WUI4,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,O15379,HDAC3,ENSG00000171720,DB00255|O15379,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,Q9UKV0,HDAC9,ENSG00000048052,DB00255|Q9UKV0,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,G03,Sex hormones and modulators of the genital system ,P12931,SRC,ENSG00000197122,DB00255|P12931,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,L02,Endocrine therapy ,Q13547,HDAC1,ENSG00000116478,DB00255|Q13547,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,L02,Endocrine therapy ,Q9UQL6,HDAC5,ENSG00000108840,DB00255|Q9UQL6,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,L02,Endocrine therapy ,Q92769,HDAC2,ENSG00000196591,DB00255|Q92769,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,L02,Endocrine therapy ,P09884,POLA1,ENSG00000101868,DB00255|P09884,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,L02,Endocrine therapy ,P12268,IMPDH2,ENSG00000178035,DB00255|P12268,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,L02,Endocrine therapy ,P07947,YES1,ENSG00000176105,DB00255|P07947,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,L02,Endocrine therapy ,P06241,FYN,ENSG00000010810,DB00255|P06241,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,L02,Endocrine therapy ,P56524,HDAC4,ENSG00000068024,DB00255|P56524,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,L02,Endocrine therapy ,Q8WUI4,HDAC7,ENSG00000061273,DB00255|Q8WUI4,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,L02,Endocrine therapy ,O15379,HDAC3,ENSG00000171720,DB00255|O15379,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,L02,Endocrine therapy ,Q9UKV0,HDAC9,ENSG00000048052,DB00255|Q9UKV0,,
DB00255,8.105094913162742e-06,5.091241895063278,65,Diethylstilbestrol,L02,Endocrine therapy ,P12931,SRC,ENSG00000197122,DB00255|P12931,,
DB13961,7.911276584492462e-06,5.101753431942585,66,,,,Q13547,HDAC1,ENSG00000116478,DB13961|Q13547,,
DB13961,7.911276584492462e-06,5.101753431942585,66,,,,Q9UQL6,HDAC5,ENSG00000108840,DB13961|Q9UQL6,,
DB13961,7.911276584492462e-06,5.101753431942585,66,,,,Q92769,HDAC2,ENSG00000196591,DB13961|Q92769,,
DB13961,7.911276584492462e-06,5.101753431942585,66,,,,P09884,POLA1,ENSG00000101868,DB13961|P09884,,
DB13961,7.911276584492462e-06,5.101753431942585,66,,,,P12268,IMPDH2,ENSG00000178035,DB13961|P12268,,
DB13961,7.911276584492462e-06,5.101753431942585,66,,,,P07947,YES1,ENSG00000176105,DB13961|P07947,,
DB13961,7.911276584492462e-06,5.101753431942585,66,,,,P06241,FYN,ENSG00000010810,DB13961|P06241,,
DB13961,7.911276584492462e-06,5.101753431942585,66,,,,P56524,HDAC4,ENSG00000068024,DB13961|P56524,,
