cmpdname,drugbank_id,atc_code,atc_label
Albendazole,DB00518,D050257,Tubulin Modulators
Albendazole,DB00518,P02,Anthelmintics 
Albendazole,DB00518,P02C,Antinematodal agents 
Albendazole,DB00518,P02CA,Benzimidazole derivatives
Albuterol,DB01001,D019141,Respiratory System Agents 
Albuterol,DB01001,D018927,Anti-Asthmatic Agents 
Albuterol,DB01001,D001993,Bronchodilator Agents
Albuterol,DB01001,C78272,Agent Affecting Nervous System 
Albuterol,DB01001,C29747,Adrenergic Agent 
Albuterol,DB01001,C87053,Adrenergic Agonist
Albuterol,DB01001,D018373,Peripheral Nervous System Agents 
Albuterol,DB01001,D001337,Autonomic Agents
Albuterol,DB01001,D018377,Neurotransmitter Agents 
Albuterol,DB01001,D018663,Adrenergic Agents 
Albuterol,DB01001,D000322,Adrenergic Agonists
Albuterol,DB01001,R03,Drugs for obstructive airway diseases 
Albuterol,DB01001,R03C,Adrenergics for systemic use 
Albuterol,DB01001,R03CC,Selective beta-2-adrenoreceptor agonists
Albuterol,DB01001,C78273,Agent Affecting Respiratory System 
Albuterol,DB01001,C29712,Anti-asthmatic Agent 
Albuterol,DB01001,C319,Bronchodilator
Albuterol,DB01001,R03,Drugs for obstructive airway diseases 
Albuterol,DB01001,R03A,"Adrenergics, inhalants "
Albuterol,DB01001,R03AC,Selective beta-2-adrenoreceptor agonists
Albuterol,DB01001,D012102,Reproductive Control Agents 
Albuterol,DB01001,D015149,Tocolytic Agents
Alendronic Acid,DB00630,C78281,Agent Affecting Musculoskeletal System 
Alendronic Acid,DB00630,C67439,Bone Resorption Inhibitor
Alendronic Acid,DB00630,D050071,Bone Density Conservation Agents 
Alendronic Acid,DB00630,D004164,Diphosphonates
Alendronic Acid,DB00630,M05,Drugs for treatment of bone diseases 
Alendronic Acid,DB00630,M05B,Drugs affecting bone structure and mineralization 
Alendronic Acid,DB00630,M05BA,Bisphosphonates
Alfuzosin,DB00346,C78272,Agent Affecting Nervous System 
Alfuzosin,DB00346,C29747,Adrenergic Agent 
Alfuzosin,DB00346,C72900,Adrenergic Antagonist
Alfuzosin,DB00346,D064804,Urological Agents
Alfuzosin,DB00346,D018377,Neurotransmitter Agents 
Alfuzosin,DB00346,D018663,Adrenergic Agents 
Alfuzosin,DB00346,D018674,Adrenergic Antagonists
Alfuzosin,DB00346,G04,Urologicals 
Alfuzosin,DB00346,G04C,Drugs used in benign prostatic hypertrophy 
Alfuzosin,DB00346,G04CA,Alpha-adrenoreceptor antagonists
Alminoprofen,DB13314,C78272,Agent Affecting Nervous System 
Alminoprofen,DB13314,C241,Analgesic Agent 
Alminoprofen,DB13314,C2198,Nonnarcotic Analgesic
Alminoprofen,DB13314,D000893,Anti-Inflammatory Agents
Alminoprofen,DB13314,D002491,Central Nervous System Agents 
Alminoprofen,DB13314,D000700,Analgesics
Alminoprofen,DB13314,D018373,Peripheral Nervous System Agents 
Alminoprofen,DB13314,D018689,Sensory System Agents
Alminoprofen,DB13314,D018501,Antirheumatic Agents
Alminoprofen,DB13314,M01,Antiinflammatory and antirheumatic products 
Alminoprofen,DB13314,M01A,"Antiinflammatory and antirheumatic products, non-steroids "
Alminoprofen,DB13314,M01AE,Propionic acid derivatives
Alosetron,DB00969,A03,Drugs for functional gastrointestinal disorders 
Alosetron,DB00969,A03A,Drugs for functional gastrointestinal disorders 
Alosetron,DB00969,A03AE,Serotonin receptor antagonists
Alosetron,DB00969,C78272,Agent Affecting Nervous System 
Alosetron,DB00969,C66885,Serotonin Antagonist 
Alosetron,DB00969,C94726,5-HT3 Receptor Antagonist
Alosetron,DB00969,D005765,Gastrointestinal Agents
Alosetron,DB00969,D018377,Neurotransmitter Agents 
Alosetron,DB00969,D018490,Serotonin Agents 
Alosetron,DB00969,D012702,Serotonin Antagonists
Alprazolam,DB00404,C78272,Agent Affecting Nervous System 
Alprazolam,DB00404,C28197,Antianxiety Agent
Alprazolam,DB00404,C78272,Agent Affecting Nervous System 
Alprazolam,DB00404,C29756,Sedative and Hypnotic 
Alprazolam,DB00404,C1012,Benzodiazepine
Alprazolam,DB00404,D002491,Central Nervous System Agents 
Alprazolam,DB00404,D002492,Central Nervous System Depressants 
Alprazolam,DB00404,D006993,Hypnotics and Sedatives
Alprazolam,DB00404,D002491,Central Nervous System Agents 
Alprazolam,DB00404,D011619,Psychotropic Drugs 
Alprazolam,DB00404,D014149,Tranquilizing Agents
Alprazolam,DB00404,D002492,Central Nervous System Depressants 
Alprazolam,DB00404,D014149,Tranquilizing Agents 
Alprazolam,DB00404,D014151,Anti-Anxiety Agents
Alprazolam,DB00404,D018377,Neurotransmitter Agents 
Alprazolam,DB00404,D018682,GABA Agents 
Alprazolam,DB00404,D018757,GABA Modulators
Alprazolam,DB00404,N05,Psycholeptics 
Alprazolam,DB00404,N05B,Anxiolytics 
Alprazolam,DB00404,N05BA,Benzodiazepine derivatives
Alprenolol,DB00866,C07,Beta blocking agents 
Alprenolol,DB00866,C07A,Beta blocking agents 
Alprenolol,DB00866,C07AA,"Beta blocking agents, non-selective"
Alprenolol,DB00866,C78272,Agent Affecting Nervous System 
Alprenolol,DB00866,C29747,Adrenergic Agent 
Alprenolol,DB00866,C72900,Adrenergic Antagonist
Alprenolol,DB00866,D002317,Cardiovascular Agents 
Alprenolol,DB00866,D000889,Anti-Arrhythmia Agents
Alprenolol,DB00866,D002317,Cardiovascular Agents 
Alprenolol,DB00866,D000959,Antihypertensive Agents
Alprenolol,DB00866,D018373,Peripheral Nervous System Agents 
Alprenolol,DB00866,D001337,Autonomic Agents 
Alprenolol,DB00866,D013565,Sympatholytics
Alprenolol,DB00866,D018377,Neurotransmitter Agents 
Alprenolol,DB00866,D018663,Adrenergic Agents 
Alprenolol,DB00866,D018674,Adrenergic Antagonists
Altretamine,DB00488,C274,Antineoplastic Agent 
Altretamine,DB00488,C186664,Cytotoxic Chemotherapeutic Agent 
Altretamine,DB00488,C2842,DNA Binding Agent
Altretamine,DB00488,D000970,Antineoplastic Agents
Altretamine,DB00488,D009676,Noxae 
Altretamine,DB00488,D000477,Alkylating Agents
Altretamine,DB00488,L01,Antineoplastic agents
Amantadine,DB00915,D018377,Neurotransmitter Agents 
Amantadine,DB00915,D015259,Dopamine Agents
Amantadine,DB00915,C254,Anti-Infective Agent 
Amantadine,DB00915,C281,Antiviral Agent
Amantadine,DB00915,D000890,Anti-Infective Agents 
Amantadine,DB00915,D000998,Antiviral Agents
Amantadine,DB00915,D002491,Central Nervous System Agents 
Amantadine,DB00915,D000700,Analgesics
Amantadine,DB00915,C78272,Agent Affecting Nervous System 
Amantadine,DB00915,C38149,Antiparkinsonian Agent
Amantadine,DB00915,D002491,Central Nervous System Agents 
Amantadine,DB00915,D018726,Anti-Dyskinesia Agents 
Amantadine,DB00915,D000978,Antiparkinson Agents
Amantadine,DB00915,D018373,Peripheral Nervous System Agents 
Amantadine,DB00915,D018689,Sensory System Agents
Amantadine,DB00915,N04,Anti-parkinson drugs 
Amantadine,DB00915,N04B,Dopaminergic agents 
Amantadine,DB00915,N04BB,Adamantane derivatives
Amantadine,DB00915,C93038,Cation Channel Blocker
Ambenonium,DB01122,C471,Enzyme Inhibitor 
Ambenonium,DB01122,C47792,Acetylcholinesterase Inhibitor
Ambenonium,DB01122,N07,Other nervous system drugs 
Ambenonium,DB01122,N07A,Parasympathomimetics 
Ambenonium,DB01122,N07AA,Anticholinesterases
Ambroxol,DB06742,C78273,Agent Affecting Respiratory System 
Ambroxol,DB06742,C74536,Mucolytic Agent
Ambroxol,DB06742,C78273,Agent Affecting Respiratory System 
Ambroxol,DB06742,C29767,Expectorant
Ambroxol,DB06742,D019141,Respiratory System Agents 
Ambroxol,DB06742,D005100,Expectorants
Ambroxol,DB06742,R02,Throat preparations 
Ambroxol,DB06742,R02A,Throat preparations 
Ambroxol,DB06742,R02AD,"Anesthetics, local"
Ambroxol,DB06742,R05,Cough and cold preparations 
Ambroxol,DB06742,R05C,"Expectorants, excl. combinations with cough suppressants "
Ambroxol,DB06742,R05CB,Mucolytics
Diatrizoic Acid,DB00271,D006133,Growth Substances 
Diatrizoic Acid,DB00271,D010937,Plant Growth Regulators 
Diatrizoic Acid,DB00271,D014283,Triiodobenzoic Acids
Diatrizoic Acid,DB00271,V08,Contrast media 
Diatrizoic Acid,DB00271,V08A,"X-ray contrast media, iodinated "
Diatrizoic Acid,DB00271,V08AA,"Watersoluble, nephrotropic, high osmolar x-ray contrast media"
Amifostine,DB01143,C26170,Protective Agent 
Amifostine,DB01143,C2459,Chemoprotective Agent 
Amifostine,DB01143,C2080,Cytoprotective Agent
Amifostine,DB01143,D020011,Protective Agents 
Amifostine,DB01143,D011837,Radiation-Protective Agents
Amifostine,DB01143,V03,All other therapeutic products 
Amifostine,DB01143,V03A,All other therapeutic products 
Amifostine,DB01143,V03AF,Detoxifying agents for antineoplastic treatment
Aminoglutethimide,DB00357,C147908,Hormone Therapy Agent 
Aminoglutethimide,DB00357,C547,Hormone Antagonist 
Aminoglutethimide,DB00357,C2355,Anti-Adrenal
Aminoglutethimide,DB00357,C274,Antineoplastic Agent 
Aminoglutethimide,DB00357,C129818,Antineoplastic Hormonal/Endocrine Agent 
Aminoglutethimide,DB00357,C481,Antiestrogen
Aminoglutethimide,DB00357,C274,Antineoplastic Agent 
Aminoglutethimide,DB00357,C163758,Targeted Therapy Agent 
Aminoglutethimide,DB00357,C1740,Aromatase Inhibitor
Aminoglutethimide,DB00357,C274,Antineoplastic Agent 
Aminoglutethimide,DB00357,C2189,Signal Transduction Inhibitor 
Aminoglutethimide,DB00357,C129824,Antineoplastic Protein Inhibitor
Aminoglutethimide,DB00357,C471,Enzyme Inhibitor 
Aminoglutethimide,DB00357,C129825,Antineoplastic Enzyme Inhibitor
Aminoglutethimide,DB00357,D000970,Antineoplastic Agents
Aminoglutethimide,DB00357,D004791,Enzyme Inhibitors 
Aminoglutethimide,DB00357,D065088,Steroid Synthesis Inhibitors 
Aminoglutethimide,DB00357,D047072,Aromatase Inhibitors
Aminoglutethimide,DB00357,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Aminoglutethimide,DB00357,D006727,Hormone Antagonists 
Aminoglutethimide,DB00357,D004965,Estrogen Antagonists
Aminoglutethimide,DB00357,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Aminoglutethimide,DB00357,D006727,Hormone Antagonists 
Aminoglutethimide,DB00357,D065088,Steroid Synthesis Inhibitors
Aminoglutethimide,DB00357,L02,Endocrine therapy 
Aminoglutethimide,DB00357,L02B,Hormone antagonists and related agents 
Aminoglutethimide,DB00357,L02BG,Aromatase inhibitors
Aminohippuric acid,DB00345,D019995,Laboratory Chemicals 
Aminohippuric acid,DB00345,D007202,Indicators and Reagents
Aminohippuric acid,DB00345,V04,Diagnostic agents 
Aminohippuric acid,DB00345,V04C,Other diagnostic agents 
Aminohippuric acid,DB00345,V04CH,Tests for renal function and ureteral injuries
Theophylline,DB00277,C78273,Agent Affecting Respiratory System 
Theophylline,DB00277,C29712,Anti-asthmatic Agent 
Theophylline,DB00277,C319,Bronchodilator
Theophylline,DB00277,D002317,Cardiovascular Agents 
Theophylline,DB00277,D014665,Vasodilator Agents
Theophylline,DB00277,D004791,Enzyme Inhibitors 
Theophylline,DB00277,D010726,Phosphodiesterase Inhibitors
Theophylline,DB00277,D018373,Peripheral Nervous System Agents 
Theophylline,DB00277,D001337,Autonomic Agents
Theophylline,DB00277,D018377,Neurotransmitter Agents 
Theophylline,DB00277,D058905,Purinergic Agents 
Theophylline,DB00277,D058914,Purinergic Antagonists
Theophylline,DB00277,D019141,Respiratory System Agents 
Theophylline,DB00277,D018927,Anti-Asthmatic Agents 
Theophylline,DB00277,D001993,Bronchodilator Agents
Theophylline,DB00277,R03,Drugs for obstructive airway diseases 
Theophylline,DB00277,R03D,Other systemic drugs for obstructive airway diseases 
Theophylline,DB00277,R03DA,Xanthines
Amiodarone,DB01118,C78274,Agent Affecting Cardiovascular System 
Amiodarone,DB01118,C47793,Antiarrhythmic Agent
Amiodarone,DB01118,D004791,Enzyme Inhibitors 
Amiodarone,DB01118,D065607,Cytochrome P-450 Enzyme Inhibitors 
Amiodarone,DB01118,D065609,Cytochrome P-450 CYP1A2 Inhibitors
Amiodarone,DB01118,D002317,Cardiovascular Agents 
Amiodarone,DB01118,D014665,Vasodilator Agents
Amiodarone,DB01118,D004791,Enzyme Inhibitors 
Amiodarone,DB01118,D065607,Cytochrome P-450 Enzyme Inhibitors 
Amiodarone,DB01118,D065690,Cytochrome P-450 CYP2D6 Inhibitors
Amiodarone,DB01118,D002317,Cardiovascular Agents 
Amiodarone,DB01118,D026902,Potassium Channel Blockers
Amiodarone,DB01118,D004791,Enzyme Inhibitors 
Amiodarone,DB01118,D065607,Cytochrome P-450 Enzyme Inhibitors 
Amiodarone,DB01118,D065692,Cytochrome P-450 CYP3A Inhibitors
Amiodarone,DB01118,D002317,Cardiovascular Agents 
Amiodarone,DB01118,D000889,Anti-Arrhythmia Agents
Amiodarone,DB01118,D049990,Membrane Transport Modulators
Amiodarone,DB01118,D002317,Cardiovascular Agents 
Amiodarone,DB01118,D026941,Sodium Channel Blockers
Amiodarone,DB01118,D004791,Enzyme Inhibitors 
Amiodarone,DB01118,D065607,Cytochrome P-450 Enzyme Inhibitors 
Amiodarone,DB01118,D065688,Cytochrome P-450 CYP2C9 Inhibitors
Amiodarone,DB01118,C93038,Cation Channel Blocker
Amiodarone,DB01118,C01,Cardiac therapy 
Amiodarone,DB01118,C01B,"Antiarrhythmics, class i and iii "
Amiodarone,DB01118,C01BD,"Antiarrhythmics, class iii"
Amisulpride,DB06288,C78272,Agent Affecting Nervous System 
Amisulpride,DB06288,C66883,Dopamine Antagonist
Amisulpride,DB06288,D002491,Central Nervous System Agents 
Amisulpride,DB06288,D002492,Central Nervous System Depressants
Amisulpride,DB06288,D002491,Central Nervous System Agents 
Amisulpride,DB06288,D011619,Psychotropic Drugs 
Amisulpride,DB06288,D000928,Antidepressive Agents
Amisulpride,DB06288,D002491,Central Nervous System Agents 
Amisulpride,DB06288,D011619,Psychotropic Drugs 
Amisulpride,DB06288,D014149,Tranquilizing Agents
Amisulpride,DB06288,D002492,Central Nervous System Depressants 
Amisulpride,DB06288,D014149,Tranquilizing Agents 
Amisulpride,DB06288,D014150,Antipsychotic Agents
Amisulpride,DB06288,D018377,Neurotransmitter Agents 
Amisulpride,DB06288,D015259,Dopamine Agents 
Amisulpride,DB06288,D018492,Dopamine Antagonists
Amisulpride,DB06288,N05,Psycholeptics 
Amisulpride,DB06288,N05A,Antipsychotics 
Amisulpride,DB06288,N05AL,Benzamides
Amitriptyline,DB00321,C78272,Agent Affecting Nervous System 
Amitriptyline,DB00321,C265,Antidepressant Agent 
Amitriptyline,DB00321,C94727,Tricyclic Antidepressant
Amitriptyline,DB00321,D002491,Central Nervous System Agents 
Amitriptyline,DB00321,D000700,Analgesics
Amitriptyline,DB00321,D002491,Central Nervous System Agents 
Amitriptyline,DB00321,D011619,Psychotropic Drugs 
Amitriptyline,DB00321,D000928,Antidepressive Agents
Amitriptyline,DB00321,D018373,Peripheral Nervous System Agents 
Amitriptyline,DB00321,D018689,Sensory System Agents
Amitriptyline,DB00321,D018377,Neurotransmitter Agents 
Amitriptyline,DB00321,D014179,Neurotransmitter Uptake Inhibitors 
Amitriptyline,DB00321,D018759,Adrenergic Uptake Inhibitors
Amitriptyline,DB00321,D018377,Neurotransmitter Agents 
Amitriptyline,DB00321,D018663,Adrenergic Agents
Amitriptyline,DB00321,D049990,Membrane Transport Modulators
Amitriptyline,DB00321,N06,Psychoanaleptics 
Amitriptyline,DB00321,N06A,Antidepressants 
Amitriptyline,DB00321,N06AA,Non-selective monoamine reuptake inhibitors
Amlexanox,DB01025,A01,Stomatological preparations 
Amlexanox,DB01025,A01A,Stomatological preparations
Amlexanox,DB01025,C308,Immunotherapeutic Agent 
Amlexanox,DB01025,C29578,Histamine-1 Receptor Antagonist
Amlexanox,DB01025,D018926,Anti-Allergic Agents
Amlexanox,DB01025,R03,Drugs for obstructive airway diseases
Amlodipine,DB00381,D002317,Cardiovascular Agents 
Amlodipine,DB00381,D002121,Calcium Channel Blockers
Amlodipine,DB00381,D002317,Cardiovascular Agents 
Amlodipine,DB00381,D000959,Antihypertensive Agents
Amlodipine,DB00381,D002317,Cardiovascular Agents 
Amlodipine,DB00381,D014665,Vasodilator Agents
Amlodipine,DB00381,C08,Calcium channel blockers 
Amlodipine,DB00381,C08C,Selective calcium channel blockers with mainly vascular effects 
Amlodipine,DB00381,C08CA,Dihydropyridine derivatives
Amlodipine,DB00381,C78274,Agent Affecting Cardiovascular System 
Amlodipine,DB00381,C270,Antihypertensive Agent 
Amlodipine,DB00381,C333,Calcium Channel Blocker
Amlodipine,DB00381,D049990,Membrane Transport Modulators
Amlodipine,DB00381,C93038,Cation Channel Blocker
Amobarbital,DB01351,C78272,Agent Affecting Nervous System 
Amobarbital,DB01351,C29756,Sedative and Hypnotic 
Amobarbital,DB01351,C67084,Barbiturate
Amobarbital,DB01351,D002491,Central Nervous System Agents 
Amobarbital,DB01351,D002492,Central Nervous System Depressants 
Amobarbital,DB01351,D006993,Hypnotics and Sedatives
Amobarbital,DB01351,D018377,Neurotransmitter Agents 
Amobarbital,DB01351,D018682,GABA Agents 
Amobarbital,DB01351,D018757,GABA Modulators
Amobarbital,DB01351,N05,Psycholeptics 
Amobarbital,DB01351,N05C,Hypnotics and sedatives 
Amobarbital,DB01351,N05CA,"Barbiturates, plain"
Amodiaquine,DB00613,C254,Anti-Infective Agent 
Amodiaquine,DB00613,C276,Antiparasitic Agent 
Amodiaquine,DB00613,C277,Antiprotozoal Agent
Amodiaquine,DB00613,D000890,Anti-Infective Agents 
Amodiaquine,DB00613,D000977,Antiparasitic Agents 
Amodiaquine,DB00613,D000981,Antiprotozoal Agents
Amodiaquine,DB00613,P01,Antiprotozoals 
Amodiaquine,DB00613,P01B,Antimalarials 
Amodiaquine,DB00613,P01BA,Aminoquinolines
Amoxapine,DB00543,C78272,Agent Affecting Nervous System 
Amoxapine,DB00543,C265,Antidepressant Agent 
Amoxapine,DB00543,C94727,Tricyclic Antidepressant
Amoxapine,DB00543,D002491,Central Nervous System Agents 
Amoxapine,DB00543,D011619,Psychotropic Drugs 
Amoxapine,DB00543,D000928,Antidepressive Agents
Amoxapine,DB00543,D018377,Neurotransmitter Agents 
Amoxapine,DB00543,D014179,Neurotransmitter Uptake Inhibitors 
Amoxapine,DB00543,D018759,Adrenergic Uptake Inhibitors
Amoxapine,DB00543,D018377,Neurotransmitter Agents 
Amoxapine,DB00543,D015259,Dopamine Agents 
Amoxapine,DB00543,D018492,Dopamine Antagonists
Amoxapine,DB00543,D018377,Neurotransmitter Agents 
Amoxapine,DB00543,D018490,Serotonin Agents 
Amoxapine,DB00543,D017367,Selective Serotonin Reuptake Inhibitors
Amoxapine,DB00543,D018377,Neurotransmitter Agents 
Amoxapine,DB00543,D018663,Adrenergic Agents
Amoxapine,DB00543,D049990,Membrane Transport Modulators
Amoxapine,DB00543,N06,Psychoanaleptics 
Amoxapine,DB00543,N06A,Antidepressants 
Amoxapine,DB00543,N06AA,Non-selective monoamine reuptake inhibitors
Amsacrine,DB00276,C274,Antineoplastic Agent 
Amsacrine,DB00276,C186664,Cytotoxic Chemotherapeutic Agent 
Amsacrine,DB00276,C2842,DNA Binding Agent
Amsacrine,DB00276,D000970,Antineoplastic Agents
Amsacrine,DB00276,D019995,Laboratory Chemicals 
Amsacrine,DB00276,D007202,Indicators and Reagents 
Amsacrine,DB00276,D007364,Intercalating Agents
Amsacrine,DB00276,L01,Antineoplastic agents
Anastrozole,DB01217,C147908,Hormone Therapy Agent 
Anastrozole,DB01217,C547,Hormone Antagonist
Anastrozole,DB01217,C274,Antineoplastic Agent 
Anastrozole,DB01217,C129818,Antineoplastic Hormonal/Endocrine Agent 
Anastrozole,DB01217,C481,Antiestrogen
Anastrozole,DB01217,C274,Antineoplastic Agent 
Anastrozole,DB01217,C163758,Targeted Therapy Agent 
Anastrozole,DB01217,C1740,Aromatase Inhibitor
Anastrozole,DB01217,C274,Antineoplastic Agent 
Anastrozole,DB01217,C2189,Signal Transduction Inhibitor 
Anastrozole,DB01217,C129824,Antineoplastic Protein Inhibitor
Anastrozole,DB01217,C471,Enzyme Inhibitor 
Anastrozole,DB01217,C129825,Antineoplastic Enzyme Inhibitor
Anastrozole,DB01217,D000970,Antineoplastic Agents
Anastrozole,DB01217,D004791,Enzyme Inhibitors 
Anastrozole,DB01217,D065088,Steroid Synthesis Inhibitors 
Anastrozole,DB01217,D047072,Aromatase Inhibitors
Anastrozole,DB01217,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Anastrozole,DB01217,D006727,Hormone Antagonists 
Anastrozole,DB01217,D004965,Estrogen Antagonists
Anastrozole,DB01217,D006730,"Hormones, Hormone Substitutes, and Hormone Antagonists "
Anastrozole,DB01217,D006727,Hormone Antagonists 
Anastrozole,DB01217,D065088,Steroid Synthesis Inhibitors
Anastrozole,DB01217,L02,Endocrine therapy 
Anastrozole,DB01217,L02B,Hormone antagonists and related agents 
Anastrozole,DB01217,L02BG,Aromatase inhibitors
Anethole trithione,DB13853,A16,Other alimentary tract and metabolism products 
Anethole trithione,DB13853,A16A,Other alimentary tract and metabolism products 
Anethole trithione,DB13853,A16AX,Various alimentary tract and metabolism products
Anethole trithione,DB13853,C1892,Chemopreventive Agent 
Anethole trithione,DB13853,C54630,Phase II Enzymes Inducer
