primaryDomainId:ID,casNumber:string,dataSources:string[],displayName:string,domainIds:string[],drugGroups:string[],:LABEL,type:string
drugbank.DB00219,14214-84-7,drugbank|chembl|unichem,Oxyphenonium,drugbank.DB00219|drug_central.2039|pubchem.5749,approved,Drug,Drug
drugbank.DB00220,159989-64-7,drugbank|chembl|unichem,Nelfinavir,drugbank.DB00220|drug_central.1893|pubchem.64143,approved,Drug,Drug
drugbank.DB00221,79490-84-9,drugbank|chembl|unichem,Isoetharine,drugbank.DB00221|drug_central.1491|pubchem.3762,approved,Drug,Drug
drugbank.DB00222,93479-97-1,drugbank|chembl,Glimepiride,drugbank.DB00222|drug_central.1300,approved,Drug,Drug
drugbank.DB00223,2557-49-5,drugbank|unichem,Diflorasone,drugbank.DB00223|drug_central.4485|pubchem.71415,,Drug,Drug
drugbank.DB00224,150378-17-9,drugbank|chembl|unichem,Indinavir,drugbank.DB00224|drug_central.1437|pubchem.5362440,approved,Drug,Drug
drugbank.DB00225,131410-48-5,drugbank|unichem,Gadodiamide,drugbank.DB00225|drug_central.4494|pubchem.24847884|pubchem.101673418|pubchem.153921,,Drug,Drug
drugbank.DB00226,40580-59-4,drugbank|chembl|unichem,Guanadrel,drugbank.DB00226|drug_central.1339|pubchem.38521,approved,Drug,Drug
drugbank.DB00227,75330-75-5,drugbank|chembl|unichem,Lovastatin,drugbank.DB00227|drug_central.1612|pubchem.53232,approved,Drug,Drug
drugbank.DB00228,13838-16-9,drugbank|chembl|unichem,Enflurane,drugbank.DB00228|drug_central.1009|pubchem.3226,approved,Drug,Drug
drugbank.DB00229,61622-34-2,drugbank|chembl|unichem,Cefotiam,drugbank.DB00229|drug_central.548|pubchem.43708,approved,Drug,Drug
drugbank.DB00230,148553-50-8,drugbank|chembl|unichem,Pregabalin,drugbank.DB00230|drug_central.2255|pubchem.5486971|pubchem.25271887,approved,Drug,Drug
drugbank.DB00231,846-50-4,drugbank|chembl|unichem,Temazepam,drugbank.DB00231|drug_central.2585|pubchem.5391,approved,Drug,Drug
drugbank.DB00232,135-07-9,drugbank|chembl|unichem,Methyclothiazide,drugbank.DB00232|drug_central.1759|pubchem.4121,approved,Drug,Drug
drugbank.DB00233,65-49-6,drugbank|chembl|unichem,Aminosalicylic acid,drugbank.DB00233|drug_central.2050|pubchem.4649,approved,Drug,Drug
drugbank.DB00234,71620-89-8,drugbank|unichem,Reboxetine,drugbank.DB00234|drug_central.2361|pubchem.127151,,Drug,Drug
drugbank.DB00235,78415-72-2,drugbank|chembl|unichem,Milrinone,drugbank.DB00235|drug_central.1809|pubchem.4197,approved,Drug,Drug
drugbank.DB00236,54-91-1,drugbank|chembl|unichem,Pipobroman,drugbank.DB00236|drug_central.2192|pubchem.4842,approved,Drug,Drug
drugbank.DB00237,125-40-6,drugbank|chembl|unichem,Butabarbital,drugbank.DB00237|drug_central.439|pubchem.2479,approved,Drug,Drug
drugbank.DB00238,129618-40-2,drugbank|chembl|unichem,Nevirapine,drugbank.DB00238|drug_central.1904|pubchem.4463,approved,Drug,Drug
drugbank.DB00239,64211-45-6,drugbank|chembl|unichem,Oxiconazole,drugbank.DB00239|drug_central.3408|pubchem.5353853,approved,Drug,Drug
drugbank.DB00240,67452-97-5,drugbank|unichem,Alclometasone,drugbank.DB00240|drug_central.4493|pubchem.5311000,,Drug,Drug
drugbank.DB00241,77-26-9,drugbank|chembl|unichem,Butalbital,drugbank.DB00241|drug_central.441|pubchem.2481,approved,Drug,Drug
drugbank.DB00242,4291-63-8,drugbank|chembl|unichem,Cladribine,drugbank.DB00242|drug_central.667|pubchem.20279,approved,Drug,Drug
drugbank.DB00243,95635-55-5,drugbank|chembl|unichem,Ranolazine,drugbank.DB00243|drug_central.2359|pubchem.56959,approved,Drug,Drug
drugbank.DB00244,89-57-6,drugbank|chembl|unichem,Mesalazine,drugbank.DB00244|drug_central.1988|drug_central.284|drug_central.2525|drug_central.1710|pubchem.4075,approved,Drug,Drug
drugbank.DB00245,86-13-5,drugbank|chembl,Benzatropine,drugbank.DB00245|drug_central.333,approved,Drug,Drug
drugbank.DB00246,146939-27-7,drugbank|chembl|unichem,Ziprasidone,drugbank.DB00246|drug_central.2865|pubchem.60854,approved,Drug,Drug
drugbank.DB00247,361-37-5,drugbank|chembl|unichem,Methysergide,drugbank.DB00247|drug_central.1775|pubchem.6540428,approved,Drug,Drug
drugbank.DB00248,81409-90-7,drugbank|chembl|unichem,Cabergoline,drugbank.DB00248|drug_central.460|pubchem.54746,approved,Drug,Drug
drugbank.DB00249,54-42-2,drugbank|chembl|unichem,Idoxuridine,drugbank.DB00249|drug_central.1417|pubchem.5905,approved,Drug,Drug
drugbank.DB00250,80-08-0,drugbank|chembl|unichem,Dapsone,drugbank.DB00250|drug_central.782|pubchem.2955,approved,Drug,Drug
drugbank.DB00251,67915-31-5,drugbank|unichem,Terconazole,drugbank.DB00251|drug_central.2599|pubchem.480953,,Drug,Drug
drugbank.DB00252,57-41-0,drugbank|chembl|unichem,Phenytoin,drugbank.DB00252|drug_central.2152|pubchem.1775|pubchem.146015336,approved,Drug,Drug
drugbank.DB00253,2668-66-8,drugbank|chembl|unichem,Medrysone,drugbank.DB00253|drug_central.1662|pubchem.247839,approved,Drug,Drug
drugbank.DB00254,564-25-0,drugbank|chembl,Doxycycline,drugbank.DB00254|drug_central.961,approved,Drug,Drug
drugbank.DB00255,56-53-1,drugbank|chembl|unichem,Diethylstilbestrol,drugbank.DB00255|drug_central.875|pubchem.448537,approved,Drug,Drug
drugbank.DB00256,992-21-2,drugbank|chembl,Lymecycline,drugbank.DB00256|drug_central.1619,approved,Drug,Drug
drugbank.DB00257,23593-75-1,drugbank|chembl|unichem,Clotrimazole,drugbank.DB00257|drug_central.719|pubchem.2812,approved,Drug,Drug
drugbank.DB00258,62-54-4,drugbank|chembl|unichem,Calcium acetate,drugbank.DB00258|drug_central.4287|pubchem.6116|pubchem.517040,approved,Drug,Drug
drugbank.DB00259,63-74-1,drugbank|chembl|unichem,Sulfanilamide,drugbank.DB00259|drug_central.2521|drug_central.3561|pubchem.129828936|pubchem.5333,approved,Drug,Drug
drugbank.DB00260,68-41-7,drugbank|chembl|unichem,Cycloserine,drugbank.DB00260|drug_central.759|pubchem.51670069|pubchem.6234,approved,Drug,Drug
drugbank.DB00261,68475-42-3,drugbank|chembl|unichem,Anagrelide,drugbank.DB00261|drug_central.209|pubchem.135409400,approved,Drug,Drug
drugbank.DB00262,154-93-8,drugbank|chembl|unichem,Carmustine,drugbank.DB00262|drug_central.512|pubchem.2578,approved,Drug,Drug
drugbank.DB00263,127-69-5,drugbank|chembl|unichem,Sulfisoxazole,drugbank.DB00263|drug_central.2529|pubchem.5344,approved,Drug,Drug
drugbank.DB00264,51384-51-1,drugbank|chembl|unichem,Metoprolol,drugbank.DB00264|drug_central.1786|pubchem.4171,approved,Drug,Drug
drugbank.DB00265,483-63-6,drugbank|unichem,Crotamiton,drugbank.DB00265|drug_central.744|pubchem.2883,,Drug,Drug
drugbank.DB00266,66-76-2,drugbank|chembl|unichem,Dicoumarol,drugbank.DB00266|drug_central.867|pubchem.54676038,approved,Drug,Drug
drugbank.DB00267,65085-01-0,drugbank|chembl|unichem,Cefmenoxime,drugbank.DB00267|drug_central.538|pubchem.9570757,approved,Drug,Drug
drugbank.DB00268,91374-21-9,drugbank|chembl|unichem,Ropinirole,drugbank.DB00268|drug_central.2402|pubchem.5095,approved,Drug,Drug
drugbank.DB00269,569-57-3,drugbank|chembl|unichem,Chlorotrianisene,drugbank.DB00269|drug_central.610|pubchem.11289,approved,Drug,Drug
drugbank.DB00270,75695-93-1,drugbank|chembl|unichem,Isradipine,drugbank.DB00270|drug_central.1511|pubchem.3784,approved,Drug,Drug
drugbank.DB00271,117-96-4,drugbank|chembl|unichem,Diatrizoate,drugbank.DB00271|drug_central.851|drug_central.1469|pubchem.2140,approved,Drug,Drug
drugbank.DB00272,105-20-4,drugbank|chembl|unichem,Betazole,drugbank.DB00272|drug_central.357|pubchem.7741,approved,Drug,Drug
drugbank.DB00273,97240-79-4,drugbank|chembl|unichem,Topiramate,drugbank.DB00273|drug_central.2706|pubchem.5284627,approved,Drug,Drug
drugbank.DB00274,56796-20-4,drugbank|chembl|unichem,Cefmetazole,drugbank.DB00274|drug_central.539|pubchem.42008,approved,Drug,Drug
drugbank.DB00275,144689-24-7,drugbank|unichem,Olmesartan,drugbank.DB00275|drug_central.1985|pubchem.158781,,Drug,Drug
drugbank.DB00276,51264-14-3,drugbank|chembl|unichem,Amsacrine,drugbank.DB00276|drug_central.203|pubchem.2179,approved,Drug,Drug
drugbank.DB00277,58-55-9,drugbank|chembl|unichem,Theophylline,drugbank.DB00277|drug_central.2620|drug_central.4390|pubchem.2153,approved,Drug,Drug
drugbank.DB00278,74863-84-6,drugbank|chembl|unichem,Argatroban,drugbank.DB00278|drug_central.239|pubchem.92722,approved,Drug,Drug
drugbank.DB00279,6893-02-3,drugbank|chembl|unichem,Liothyronine,drugbank.DB00279|drug_central.1585|pubchem.7048703|pubchem.5920,approved,Drug,Drug
drugbank.DB00280,3737-09-5,drugbank|chembl|unichem,Disopyramide,drugbank.DB00280|drug_central.926|pubchem.3114,approved,Drug,Drug
drugbank.DB00281,137-58-6,drugbank|chembl|unichem,Lidocaine,drugbank.DB00281|drug_central.1579|pubchem.3676,approved,Drug,Drug
drugbank.DB00282,40391-99-9,drugbank|chembl|unichem,Pamidronic acid,drugbank.DB00282|drug_central.2048|pubchem.4674|pubchem.44400012,approved,Drug,Drug
drugbank.DB00283,15686-51-8,drugbank|chembl|unichem,Clemastine,drugbank.DB00283|drug_central.671|pubchem.26987,approved,Drug,Drug
drugbank.DB00284,56180-94-0,drugbank|unichem,Acarbose,drugbank.DB00284|drug_central.39|pubchem.9811704,,Drug,Drug
drugbank.DB00285,93413-69-5,drugbank|chembl|unichem,Venlafaxine,drugbank.DB00285|drug_central.2813|pubchem.5656,approved,Drug,Drug
drugbank.DB00286,12126-59-9,drugbank,Conjugated estrogens,drugbank.DB00286|drug_central.4855,,Drug,Drug
drugbank.DB00287,157283-68-6,drugbank|chembl|unichem,Travoprost,drugbank.DB00287|drug_central.2716|pubchem.5282226,approved,Drug,Drug
drugbank.DB00288,51022-69-6,drugbank|chembl|unichem,Amcinonide,drugbank.DB00288|drug_central.150|pubchem.443958,approved,Drug,Drug
drugbank.DB00289,83015-26-3,drugbank|chembl|unichem,Atomoxetine,drugbank.DB00289|drug_central.256|pubchem.54841,approved,Drug,Drug
drugbank.DB00290,11056-06-7,drugbank|unichem,Bleomycin,drugbank.DB00290|drug_central.4742|pubchem.5360373,,Drug,Drug
drugbank.DB00291,305-03-3,drugbank|chembl|unichem,Chlorambucil,drugbank.DB00291|drug_central.588|drug_central.2244|pubchem.2708,approved,Drug,Drug
drugbank.DB00292,33125-97-2,drugbank|chembl|unichem,Etomidate,drugbank.DB00292|drug_central.1109|pubchem.667484,approved,Drug,Drug
drugbank.DB00293,112887-68-0,drugbank|chembl|unichem,Raltitrexed,drugbank.DB00293|drug_central.2353|pubchem.135400182,approved,Drug,Drug
drugbank.DB00294,54048-10-1,drugbank|chembl|unichem,Etonogestrel,drugbank.DB00294|drug_central.1110|pubchem.6917715,approved,Drug,Drug
drugbank.DB00295,57-27-2,drugbank|chembl|unichem,Morphine,drugbank.DB00295|drug_central.1845|drug_central.1918|drug_central.4412|pubchem.5288826,approved,Drug,Drug
drugbank.DB00296,84057-95-4,drugbank|chembl|unichem,Ropivacaine,drugbank.DB00296|drug_central.2403|pubchem.175805,approved,Drug,Drug
drugbank.DB00297,38396-39-3,drugbank|chembl|unichem,Bupivacaine,drugbank.DB00297|drug_central.432|pubchem.2474,approved,Drug,Drug
drugbank.DB00298,72822-12-9,drugbank|chembl|unichem,Dapiprazole,drugbank.DB00298|drug_central.781|pubchem.3033538,approved,Drug,Drug
drugbank.DB00299,39809-25-1,drugbank|chembl|unichem,Penciclovir,drugbank.DB00299|drug_central.2079|pubchem.135398748,approved,Drug,Drug
drugbank.DB00300,201341-05-1,drugbank|chembl|unichem,Tenofovir disoproxil,drugbank.DB00300|drug_central.2593|pubchem.5481350,approved,Drug,Drug
drugbank.DB00301,5250-39-5,drugbank|chembl|unichem,Flucloxacillin,drugbank.DB00301|drug_central.1183|pubchem.21319,approved,Drug,Drug
drugbank.DB00302,1197-18-8,drugbank|chembl,Tranexamic acid,drugbank.DB00302|drug_central.2713,approved,Drug,Drug
drugbank.DB00303,153832-46-3,drugbank|chembl|unichem,Ertapenem,drugbank.DB00303|drug_central.1046|pubchem.150610,approved,Drug,Drug
drugbank.DB00304,54024-22-5,drugbank|chembl|unichem,Desogestrel,drugbank.DB00304|drug_central.818|pubchem.40973,approved,Drug,Drug
drugbank.DB00305,50-07-7,drugbank|chembl|unichem,Mitomycin,drugbank.DB00305|drug_central.1819|pubchem.5746,approved,Drug,Drug
drugbank.DB00306,115-44-6,drugbank|chembl|unichem,Talbutal,drugbank.DB00306|drug_central.2556|pubchem.8275,approved,Drug,Drug
drugbank.DB00307,153559-49-0,drugbank|chembl|unichem,Bexarotene,drugbank.DB00307|drug_central.361|pubchem.82146,approved,Drug,Drug
drugbank.DB00308,122647-31-8,drugbank|chembl|unichem,Ibutilide,drugbank.DB00308|drug_central.1412|pubchem.60753,approved,Drug,Drug
drugbank.DB00309,53643-48-4,drugbank|chembl|unichem,Vindesine,drugbank.DB00309|drug_central.2826|pubchem.11643449,approved,Drug,Drug
drugbank.DB00310,77-36-1,drugbank|chembl|unichem,Chlorthalidone,drugbank.DB00310|drug_central.625|pubchem.2732,approved,Drug,Drug
drugbank.DB00311,452-35-7,drugbank|chembl|unichem,Ethoxzolamide,drugbank.DB00311|drug_central.1089|pubchem.3295,approved,Drug,Drug
drugbank.DB00312,76-74-4,drugbank|chembl|unichem,Pentobarbital,drugbank.DB00312|drug_central.2095|pubchem.4737,approved,Drug,Drug
drugbank.DB00313,99-66-1,drugbank|chembl|unichem,Valproic acid,drugbank.DB00313|drug_central.2803|pubchem.3121,approved,Drug,Drug
drugbank.DB00314,11003-38-6,drugbank|unichem,Capreomycin,drugbank.DB00314|drug_central.3063|pubchem.3000502|pubchem.135483770,,Drug,Drug
drugbank.DB00315,139264-17-8,drugbank|chembl|unichem,Zolmitriptan,drugbank.DB00315|drug_central.2869|pubchem.60857,approved,Drug,Drug
drugbank.DB00316,103-90-2,drugbank|chembl|unichem,Acetaminophen,drugbank.DB00316|drug_central.52|pubchem.1983,approved,Drug,Drug
drugbank.DB00317,184475-35-2,drugbank|chembl|unichem,Gefitinib,drugbank.DB00317|drug_central.1282|pubchem.123631,approved,Drug,Drug
drugbank.DB00318,76-57-3,drugbank|chembl|unichem,Codeine,drugbank.DB00318|drug_central.725|pubchem.5284371,approved,Drug,Drug
drugbank.DB00319,66258-76-2,drugbank|chembl|unichem,Piperacillin,drugbank.DB00319|drug_central.2187|pubchem.43672,approved,Drug,Drug
drugbank.DB00320,511-12-6,drugbank|chembl|unichem,Dihydroergotamine,drugbank.DB00320|drug_central.888|pubchem.10531,approved,Drug,Drug
drugbank.DB00321,50-48-6,drugbank|chembl|unichem,Amitriptyline,drugbank.DB00321|drug_central.180|pubchem.2160,approved,Drug,Drug
drugbank.DB00322,50-91-9,drugbank|chembl|unichem,Floxuridine,drugbank.DB00322|drug_central.1184|pubchem.5790,approved,Drug,Drug
drugbank.DB00323,134308-13-7,drugbank|chembl|unichem,Tolcapone,drugbank.DB00323|drug_central.2697|pubchem.4659569,approved,Drug,Drug
drugbank.DB00324,426-13-1,drugbank|chembl|unichem,Fluorometholone,drugbank.DB00324|drug_central.1208|drug_central.4647|pubchem.9878,approved,Drug,Drug
drugbank.DB00325,15078-28-1,drugbank,Nitroprusside,drugbank.DB00325|drug_central.4631,,Drug,Drug
drugbank.DB00326,29039-00-7,drugbank|chembl|unichem,Calcium glucoheptonate,drugbank.DB00326|drug_central.4433|pubchem.129628006|pubchem.62859,approved,Drug,Drug
drugbank.DB00327,466-99-9,drugbank|chembl|unichem,Hydromorphone,drugbank.DB00327|drug_central.1393|pubchem.5284570,approved,Drug,Drug
drugbank.DB00328,53-86-1,drugbank|chembl|unichem,Indomethacin,drugbank.DB00328|drug_central.1440|pubchem.3715,approved,Drug,Drug
drugbank.DB00330,74-55-5,drugbank|chembl|unichem,Ethambutol,drugbank.DB00330|drug_central.1073|pubchem.14052,approved,Drug,Drug
drugbank.DB00331,657-24-9,drugbank|chembl|unichem,Metformin,drugbank.DB00331|drug_central.1725|pubchem.4091|pubchem.155906370,approved,Drug,Drug
drugbank.DB00332,60205-81-4,drugbank|chembl,Ipratropium,drugbank.DB00332|drug_central.1475,approved,Drug,Drug
drugbank.DB00333,76-99-3,drugbank|chembl|unichem,Methadone,drugbank.DB00333|drug_central.1728|pubchem.4095,approved,Drug,Drug
drugbank.DB00334,132539-06-1,drugbank|chembl|unichem,Olanzapine,drugbank.DB00334|drug_central.1982|pubchem.135398745,approved,Drug,Drug
drugbank.DB00335,29122-68-7,drugbank|chembl|unichem,Atenolol,drugbank.DB00335|drug_central.255|pubchem.2249,approved,Drug,Drug
drugbank.DB00336,59-87-0,drugbank|chembl|unichem,Nitrofural,drugbank.DB00336|drug_central.1950|pubchem.5447130,approved,Drug,Drug
drugbank.DB00337,137071-32-0,drugbank|chembl|unichem,Pimecrolimus,drugbank.DB00337|drug_central.2168|pubchem.6509979,approved,Drug,Drug
drugbank.DB00338,73590-58-6,drugbank|chembl|unichem,Omeprazole,drugbank.DB00338|drug_central.1990|drug_central.1055|pubchem.4594,approved,Drug,Drug
drugbank.DB00339,98-96-4,drugbank|chembl|unichem,Pyrazinamide,drugbank.DB00339|drug_central.2328|pubchem.1046,approved,Drug,Drug
drugbank.DB00340,4969-02-2,drugbank|chembl|unichem,Metixene,drugbank.DB00340|drug_central.1780|pubchem.4167,approved,Drug,Drug
drugbank.DB00341,83881-51-0,drugbank|chembl|unichem,Cetirizine,drugbank.DB00341|drug_central.581|pubchem.2678,approved,Drug,Drug
drugbank.DB00342,50679-08-8,drugbank|chembl|unichem,Terfenadine,drugbank.DB00342|drug_central.2600|pubchem.5405,approved,Drug,Drug
drugbank.DB00343,42399-41-7,drugbank|chembl|unichem,Diltiazem,drugbank.DB00343|drug_central.897|pubchem.39186,approved,Drug,Drug
drugbank.DB00344,438-60-8,drugbank|chembl|unichem,Protriptyline,drugbank.DB00344|drug_central.2320|pubchem.4976,approved,Drug,Drug
drugbank.DB00345,61-78-9,drugbank|chembl|unichem,Aminohippuric acid,drugbank.DB00345|drug_central.165|pubchem.2148,approved,Drug,Drug
drugbank.DB00346,81403-80-7,drugbank|chembl|unichem,Alfuzosin,drugbank.DB00346|drug_central.115|pubchem.2092,approved,Drug,Drug
drugbank.DB00347,127-48-0,drugbank|chembl|unichem,Trimethadione,drugbank.DB00347|drug_central.2751|pubchem.5576,approved,Drug,Drug
drugbank.DB00348,104206-65-7,drugbank|chembl|unichem,Nitisinone,drugbank.DB00348|drug_central.1944|pubchem.115355,approved,Drug,Drug
drugbank.DB00349,22316-47-8,drugbank|chembl|unichem,Clobazam,drugbank.DB00349|drug_central.682|pubchem.2789,approved,Drug,Drug
drugbank.DB00350,38304-91-5,drugbank|chembl,Minoxidil,drugbank.DB00350|drug_central.1814,approved,Drug,Drug
drugbank.DB00351,595-33-5,drugbank|chembl|unichem,Megestrol acetate,drugbank.DB00351|drug_central.1667|pubchem.11683,approved,Drug,Drug
drugbank.DB00352,154-42-7,drugbank|chembl|unichem,Tioguanine,drugbank.DB00352|drug_central.2632|pubchem.2723601,approved,Drug,Drug
drugbank.DB00353,113-42-8,drugbank|chembl|unichem,Methylergometrine,drugbank.DB00353|drug_central.1764|pubchem.8226,approved,Drug,Drug
drugbank.DB00354,82-95-1,drugbank|chembl|unichem,Buclizine,drugbank.DB00354|drug_central.416|pubchem.6729,approved,Drug,Drug
drugbank.DB00355,78110-38-0,drugbank|chembl|unichem,Aztreonam,drugbank.DB00355|drug_central.279|pubchem.5742832|pubchem.135398736,approved,Drug,Drug
drugbank.DB00356,95-25-0,drugbank|chembl|unichem,Chlorzoxazone,drugbank.DB00356|drug_central.626|pubchem.2733,approved,Drug,Drug
drugbank.DB00357,125-84-8,drugbank|chembl|unichem,Aminoglutethimide,drugbank.DB00357|drug_central.164|pubchem.2145,approved,Drug,Drug
drugbank.DB00358,53230-10-7,drugbank|chembl|unichem,Mefloquine,drugbank.DB00358|drug_central.1665|pubchem.4046,approved,Drug,Drug
drugbank.DB00359,68-35-9,drugbank|chembl|unichem,Sulfadiazine,drugbank.DB00359|drug_central.2500|pubchem.5215,approved,Drug,Drug
drugbank.DB00360,62989-33-7,drugbank|chembl|unichem,Sapropterin,drugbank.DB00360|drug_central.2612|pubchem.135398654,approved,Drug,Drug
drugbank.DB00361,71486-22-1,drugbank|chembl|unichem,Vinorelbine,drugbank.DB00361|drug_central.2827|pubchem.5311497,approved,Drug,Drug
drugbank.DB00362,166663-25-8,drugbank|chembl|unichem,Anidulafungin,drugbank.DB00362|drug_central.4357|pubchem.166548,approved,Drug,Drug
drugbank.DB00363,5786-21-0,drugbank|chembl|unichem,Clozapine,drugbank.DB00363|drug_central.722|pubchem.135398737,approved,Drug,Drug
drugbank.DB00364,54182-58-0,drugbank,Sucralfate,drugbank.DB00364|drug_central.4106,,Drug,Drug
drugbank.DB00365,119914-60-2,drugbank|chembl|unichem,Grepafloxacin,drugbank.DB00365|drug_central.1330|pubchem.72474,approved,Drug,Drug
drugbank.DB00366,469-21-6,drugbank|chembl|unichem,Doxylamine,drugbank.DB00366|drug_central.962|pubchem.3162,approved,Drug,Drug
drugbank.DB00367,797-63-7,drugbank|chembl|unichem,Levonorgestrel,drugbank.DB00367|drug_central.1572|pubchem.13109,approved,Drug,Drug
drugbank.DB00368,51-41-2,drugbank|chembl|unichem,Norepinephrine,drugbank.DB00368|drug_central.1960|drug_central.971|pubchem.439260,approved,Drug,Drug
drugbank.DB00369,113852-37-2,drugbank|chembl|unichem,Cidofovir,drugbank.DB00369|drug_central.639|pubchem.60613,approved,Drug,Drug
drugbank.DB00370,85650-52-8,drugbank|chembl|unichem,Mirtazapine,drugbank.DB00370|drug_central.1816|pubchem.4205,approved,Drug,Drug
drugbank.DB00371,57-53-4,drugbank|chembl|unichem,Meprobamate,drugbank.DB00371|drug_central.1704|pubchem.4064,approved,Drug,Drug
drugbank.DB00372,1420-55-9,drugbank|chembl|unichem,Thiethylperazine,drugbank.DB00372|drug_central.2630|pubchem.5440,approved,Drug,Drug
drugbank.DB00373,26839-75-8,drugbank|chembl|unichem,Timolol,drugbank.DB00373|drug_central.4061|pubchem.33624,approved,Drug,Drug
drugbank.DB00374,81846-19-7,drugbank|chembl|unichem,Treprostinil,drugbank.DB00374|drug_central.2720|pubchem.6918140,approved,Drug,Drug
drugbank.DB00375,26658-42-4,drugbank,Colestipol,drugbank.DB00375|drug_central.728,,Drug,Drug
drugbank.DB00376,144-11-6,drugbank|chembl|unichem,Trihexyphenidyl,drugbank.DB00376|drug_central.2745|pubchem.5572,approved,Drug,Drug
drugbank.DB00377,135729-56-5,drugbank|chembl|unichem,Palonosetron,drugbank.DB00377|drug_central.2046|pubchem.6337614,approved,Drug,Drug
drugbank.DB00378,152-62-5,drugbank|chembl|unichem,Dydrogesterone,drugbank.DB00378|drug_central.975|pubchem.9051,approved,Drug,Drug
